rental_id,rental_date,inventory_id,customer_id,return_date,staff_id
1649,2011-06-16 09:20:33,390,352,2011-06-18 13:42:33,1
1650,2011-06-16 09:23:20,4125,299,2011-06-23 11:25:20,1
1651,2011-06-16 09:24:38,4444,524,2011-06-17 09:50:38,2
1652,2011-06-16 09:31:37,3416,533,2011-06-19 14:02:37,2
1653,2011-06-16 09:34:45,2294,517,2011-06-18 09:13:45,1
1654,2011-06-16 09:42:48,1039,348,2011-06-20 14:28:48,2
1655,2011-06-16 09:51:39,3693,488,2011-06-23 14:53:39,2
1656,2011-06-16 10:05:40,2253,31,2011-06-22 06:26:40,1
1657,2011-06-16 10:06:49,953,209,2011-06-22 10:34:49,2
1658,2011-06-16 10:07:10,272,568,2011-06-21 09:23:10,2
1659,2011-06-16 10:11:46,1182,296,2011-06-20 13:51:46,1
1660,2011-06-16 10:12:55,2374,238,2011-06-18 05:56:55,2
1661,2011-06-16 10:12:57,2403,508,2011-06-24 09:23:57,2
1662,2011-06-16 10:13:35,3552,378,2011-06-23 13:54:35,1
1663,2011-06-16 10:14:15,1558,186,2011-06-23 08:34:15,2
1664,2011-06-16 10:15:20,2464,216,2011-06-18 12:11:20,2
1665,2011-06-16 10:16:02,2613,490,2011-06-23 09:32:02,1
1666,2011-06-16 10:17:19,4019,557,2011-06-21 05:50:19,1
1667,2011-06-16 10:18:59,2362,333,2011-06-22 14:45:59,2
1668,2011-06-16 10:19:52,2483,569,2011-06-23 12:22:52,2
1669,2011-06-16 10:20:20,360,73,2011-06-18 04:26:20,1
1670,2011-06-16 10:26:33,2066,328,2011-06-19 07:15:33,1
1671,2011-06-16 10:30:22,3805,135,2011-06-22 11:08:22,2
1672,2011-06-16 10:37:34,4206,216,2011-06-23 05:30:34,1
1673,2011-06-16 10:40:17,907,534,2011-06-18 16:13:17,1
1674,2011-06-16 10:57:00,3606,234,2011-06-18 07:31:00,2
1675,2011-06-16 11:04:47,3048,371,2011-06-24 06:56:47,2
1676,2011-06-16 11:06:09,931,171,2011-06-21 05:17:09,1
1677,2011-06-16 11:07:11,240,191,2011-06-23 10:50:11,1
1678,2011-06-16 11:08:28,1856,352,2011-06-19 15:44:28,1
1679,2011-06-16 11:11:01,3959,227,2011-06-23 08:11:01,1
1680,2011-06-16 11:17:22,4441,469,2011-06-25 15:55:22,2
1681,2011-06-16 11:38:17,530,255,2011-06-19 13:05:17,1
1682,2011-06-16 11:54:25,2165,476,2011-06-22 11:09:25,2
1683,2011-06-16 11:54:55,2361,494,2011-06-18 08:51:55,2
1684,2011-06-16 11:57:34,806,485,2011-06-19 09:12:34,1
1685,2011-06-16 12:06:57,2754,85,2011-06-21 16:53:57,2
1686,2011-06-16 12:08:20,3883,529,2011-06-20 10:59:20,1
1687,2011-06-16 12:09:20,3686,140,2011-06-18 06:18:20,2
1688,2011-06-16 12:11:20,383,49,2011-06-18 08:39:20,2
1689,2011-06-16 12:18:41,4036,48,2011-06-24 13:33:41,2
1690,2011-06-16 12:24:18,1099,286,2011-06-25 15:00:18,1
1691,2011-06-16 12:24:28,4438,492,2011-06-24 08:24:28,1
1692,2011-06-16 12:30:19,3544,514,2011-06-17 17:31:19,2
1693,2011-06-16 12:39:51,2386,421,2011-06-19 16:19:51,2
1694,2011-06-16 12:40:23,147,532,2011-06-20 09:18:23,2
1695,2011-06-16 12:40:28,4436,159,2011-06-22 13:41:28,1
1696,2011-06-16 12:50:01,3928,502,2011-06-24 12:08:01,2
1697,2011-06-16 12:55:20,1801,340,2011-06-23 17:41:20,2
1698,2011-06-16 13:04:42,1474,407,2011-06-21 15:54:42,1
1699,2011-06-16 13:05:09,4507,27,2011-06-17 09:53:09,2
1700,2011-06-16 13:18:23,4251,456,2011-06-21 16:46:23,2
1701,2011-06-16 13:18:48,3000,315,2011-06-22 15:00:48,1
1702,2011-06-16 13:21:05,1822,242,2011-06-19 10:13:05,2
1703,2011-06-16 13:28:44,2346,589,2011-06-17 11:03:44,1
1704,2011-06-16 13:45:56,4425,488,2011-06-24 18:12:56,1
1705,2011-06-16 13:59:42,123,564,2011-06-18 19:54:42,2
1706,2011-06-16 14:01:02,2935,26,2011-06-25 19:29:02,1
1707,2011-06-16 14:01:27,185,4,2011-06-18 09:35:27,1
1708,2011-06-16 14:08:44,2259,478,2011-06-19 08:35:44,1
1709,2011-06-16 14:10:15,3501,426,2011-06-24 16:38:15,2
1710,2011-06-16 14:11:24,144,77,2011-06-22 15:26:24,1
1711,2011-06-16 14:11:52,273,347,2011-06-25 08:49:52,1
1712,2011-06-16 14:25:09,1363,535,2011-06-17 17:55:09,1
1713,2011-06-16 14:28:33,2580,164,2011-06-18 09:02:33,1
1714,2011-06-16 14:29:59,535,477,2011-06-24 17:27:59,2
1715,2011-06-16 14:37:12,1594,203,2011-06-20 19:36:12,1
1716,2011-06-16 14:39:31,20,24,2011-06-19 15:37:31,1
1717,2011-06-16 14:47:16,3007,277,2011-06-19 10:11:16,2
1718,2011-06-16 14:52:02,288,516,2011-06-25 10:53:02,2
1719,2011-06-16 14:55:53,2699,582,2011-06-18 14:12:53,1
1720,2011-06-16 15:00:14,3500,543,2011-06-21 13:57:14,2
1721,2011-06-16 15:01:36,3521,485,2011-06-23 10:48:36,1
1722,2011-06-16 15:12:52,2142,364,2011-06-19 13:01:52,2
1723,2011-06-16 15:14:18,2417,259,2011-06-23 15:45:18,2
1724,2011-06-16 15:15:43,61,146,2011-06-23 10:14:43,2
1725,2011-06-16 15:18:57,726,1,2011-06-17 21:05:57,1
1726,2011-06-16 15:19:10,116,3,2011-06-25 11:39:10,2
1727,2011-06-16 15:21:47,2951,457,2011-06-17 14:12:47,1
1728,2011-06-16 15:29:29,1366,59,2011-06-23 12:47:29,1
1729,2011-06-16 15:29:47,3364,523,2011-06-25 20:55:47,2
1730,2011-06-16 15:30:01,1372,390,2011-06-19 12:56:01,1
1731,2011-06-16 15:32:12,3698,344,2011-06-19 18:58:12,2
1732,2011-06-16 15:34:41,2287,129,2011-06-18 13:05:41,1
1733,2011-06-16 15:37:07,542,480,2011-06-23 15:53:07,2
1734,2011-06-16 15:49:30,1113,94,2011-06-22 13:52:30,2
1735,2011-06-16 15:51:52,97,4,2011-06-20 13:27:52,1
1736,2011-06-16 15:52:32,3771,139,2011-06-21 14:39:32,2
1737,2011-06-16 15:59:44,4029,467,2011-06-23 12:22:44,1
1738,2011-06-16 16:07:27,3260,177,2011-06-20 15:22:27,1
1739,2011-06-16 16:09:38,2557,450,2011-06-22 18:04:38,2
1740,2011-06-16 16:29:00,2282,324,2011-06-20 14:07:00,2
1741,2011-06-16 16:31:37,3722,176,2011-06-25 21:38:37,1
1742,2011-06-16 16:37:48,2772,576,2011-06-17 19:47:48,2
1743,2011-06-16 16:38:10,2777,258,2011-06-17 13:13:10,1
1744,2011-06-16 16:39:58,3075,230,2011-06-18 19:50:58,2
1745,2011-06-16 16:41:16,2812,178,2011-06-23 21:02:16,2
1746,2011-06-16 16:41:19,4272,385,2011-06-19 11:28:19,2
1747,2011-06-16 16:53:33,1661,273,2011-06-25 21:48:33,2
1748,2011-06-16 16:54:03,2434,473,2011-06-18 20:11:03,1
1749,2011-06-16 16:56:00,1554,283,2011-06-21 21:02:00,2
1750,2011-06-16 16:57:36,1103,321,2011-06-25 21:51:36,1
1751,2011-06-16 17:00:14,138,123,2011-06-17 12:12:14,2
1752,2011-06-16 17:02:55,3529,12,2011-06-23 19:09:55,2
1753,2011-06-16 17:08:17,3817,249,2011-06-21 21:47:17,2
1754,2011-06-16 17:13:23,4106,25,2011-06-22 20:46:23,1
1755,2011-06-16 17:18:44,1721,117,2011-06-17 16:54:44,1
1756,2011-06-16 17:22:33,1401,571,2011-06-21 16:52:33,1
1757,2011-06-16 17:32:24,4491,510,2011-06-18 13:12:24,1
1758,2011-06-16 17:39:39,2654,474,2011-06-25 13:06:39,1
1759,2011-06-16 17:46:37,1402,430,2011-06-24 19:40:37,2
1760,2011-06-16 17:48:37,3929,261,2011-06-18 16:01:37,2
1761,2011-06-16 17:49:57,1570,521,2011-06-17 21:03:57,2
1762,2011-06-16 17:50:19,3050,116,2011-06-19 21:35:19,2
1763,2011-06-16 17:51:01,1941,389,2011-06-20 17:27:01,1
1764,2011-06-16 17:51:54,705,392,2011-06-21 20:36:54,2
1765,2011-06-16 17:56:10,822,273,2011-06-19 23:40:10,2
1766,2011-06-16 17:59:37,2041,118,2011-06-18 16:32:37,2
1767,2011-06-16 18:01:36,1162,205,2011-06-18 12:39:36,2
1768,2011-06-16 18:02:06,2131,131,2011-06-23 17:19:06,2
1769,2011-06-16 18:07:48,1229,397,2011-06-22 12:39:48,1
1770,2011-06-16 18:07:55,1681,359,2011-06-23 23:49:55,2
1771,2011-06-16 18:12:17,1769,416,2011-06-18 16:11:17,1
1772,2011-06-16 18:12:54,1269,525,2011-06-24 19:55:54,1
1773,2011-06-16 18:13:43,4396,462,2011-06-24 17:43:43,2
1774,2011-06-16 18:27:52,3058,442,2011-06-21 13:35:52,2
1775,2011-06-16 18:28:19,1922,123,2011-06-25 13:09:19,2
1776,2011-06-16 18:46:58,1404,472,2011-06-24 16:01:58,1
1777,2011-06-16 18:52:12,3325,49,2011-06-25 13:55:12,1
1778,2011-06-16 18:54:48,2512,341,2011-06-22 16:08:48,2
1779,2011-06-16 18:55:11,1044,438,2011-06-17 20:11:11,1
1780,2011-06-16 19:11:45,146,352,2011-06-19 15:34:45,2
1781,2011-06-16 19:20:24,2841,429,2011-06-25 17:02:24,2
1782,2011-06-16 19:21:12,1820,498,2011-06-22 16:03:12,2
1783,2011-06-16 19:23:23,50,18,2011-06-18 00:57:23,1
1784,2011-06-16 19:25:32,3792,134,2011-06-20 00:00:32,2
1785,2011-06-16 19:27:12,3413,50,2011-06-24 19:25:12,1
1786,2011-06-16 19:30:54,263,323,2011-06-19 14:24:54,1
1787,2011-06-16 19:30:59,3823,546,2011-06-21 18:25:59,2
1788,2011-06-16 19:47:18,3794,357,2011-06-22 23:10:18,1
1789,2011-06-16 19:49:18,4264,105,2011-06-23 17:07:18,2
1790,2011-06-16 19:58:40,1070,158,2011-06-17 19:31:40,2
1791,2011-06-16 20:04:28,301,76,2011-06-23 22:30:28,1
1792,2011-06-16 20:04:50,3800,351,2011-06-26 00:57:50,1
1793,2011-06-16 20:07:27,4356,230,2011-06-19 20:55:27,1
1794,2011-06-16 20:08:37,497,452,2011-06-22 01:54:37,1
1795,2011-06-16 20:09:01,536,56,2011-06-24 17:50:01,2
1796,2011-06-16 20:10:43,3229,283,2011-06-20 19:12:43,1
1797,2011-06-16 20:13:03,3435,275,2011-06-22 22:56:03,1
1798,2011-06-16 20:16:15,1654,429,2011-06-20 22:23:15,2
1799,2011-06-16 20:17:20,2847,505,2011-06-20 23:55:20,1
1800,2011-06-16 20:18:46,2058,149,2011-06-20 17:12:46,1
1801,2011-06-16 20:21:53,1015,10,2011-06-18 23:18:53,1
1802,2011-06-16 20:23:30,4174,455,2011-06-21 20:02:30,1
1803,2011-06-16 20:32:47,3784,127,2011-06-21 02:03:47,1
1804,2011-06-16 20:33:15,1152,570,2011-06-18 02:31:15,2
1805,2011-06-16 20:36:00,3962,208,2011-06-17 16:27:00,1
1806,2011-06-16 20:41:57,2053,45,2011-06-18 19:25:57,2
1807,2011-06-16 20:58:59,1174,338,2011-06-20 21:31:59,2
1808,2011-06-16 20:59:35,2424,466,2011-06-24 15:31:35,1
1809,2011-06-16 21:00:20,1071,517,2011-06-25 20:25:20,1
1810,2011-06-16 21:06:00,2368,7,2011-06-21 21:24:00,1
1811,2011-06-16 21:06:20,3700,235,2011-06-21 21:59:20,2
1812,2011-06-16 21:08:46,751,37,2011-06-21 15:44:46,2
1813,2011-06-16 21:11:00,1236,259,2011-06-24 15:30:00,1
1814,2011-06-16 21:15:22,39,144,2011-06-23 17:00:22,1
1815,2011-06-16 21:16:07,1551,84,2011-06-17 16:37:07,2
1816,2011-06-16 21:20:41,2861,594,2011-06-18 02:21:41,1
1817,2011-06-16 21:20:52,1354,574,2011-06-19 16:24:52,2
1818,2011-06-16 21:30:34,1218,63,2011-06-20 03:27:34,2
1819,2011-06-16 21:32:50,1689,386,2011-06-26 01:11:50,1
1820,2011-06-16 21:34:50,3672,120,2011-06-20 16:50:50,1
1821,2011-06-16 21:42:49,3207,468,2011-06-20 16:25:49,2
1822,2011-06-16 21:43:45,674,86,2011-06-17 21:37:45,1
1823,2011-06-16 21:48:16,3871,448,2011-06-22 03:09:16,1
1824,2011-06-16 21:51:04,2269,575,2011-06-18 18:12:04,1
1825,2011-06-16 21:53:05,2908,55,2011-06-20 17:22:05,2
1826,2011-06-16 21:53:52,421,578,2011-06-25 18:46:52,2
1827,2011-06-16 21:54:40,3804,423,2011-06-19 21:28:40,2
1828,2011-06-16 22:04:34,316,68,2011-06-20 21:07:34,2
1829,2011-06-16 22:14:21,617,293,2011-06-21 16:51:21,1
1830,2011-06-16 22:18:43,4010,499,2011-06-23 21:14:43,2
1831,2011-06-16 22:22:17,2610,383,2011-06-25 23:23:17,2
1832,2011-06-16 22:35:20,500,220,2011-06-19 03:09:20,1
1833,2011-06-16 22:45:03,1337,121,2011-06-20 22:02:03,2
1834,2011-06-16 22:49:08,4018,189,2011-06-22 21:08:08,1
1835,2011-06-16 23:05:36,1482,112,2011-06-19 04:46:36,1
1836,2011-06-16 23:13:05,2753,176,2011-06-24 01:40:05,2
1837,2011-06-16 23:16:15,1259,309,2011-06-21 21:54:15,1
1838,2011-06-16 23:20:16,513,31,2011-06-20 02:34:16,1
1839,2011-06-16 23:22:22,2750,223,2011-06-23 00:33:22,1
1840,2011-06-16 23:39:34,340,404,2011-06-21 23:36:34,1
1841,2011-06-16 23:44:13,2363,6,2011-06-22 04:09:13,1
1842,2011-06-16 23:45:59,1472,426,2011-06-26 05:31:59,1
1843,2011-06-16 23:53:42,2714,132,2011-06-22 18:33:42,2
1844,2011-06-16 23:53:53,2307,454,2011-06-22 02:19:53,2
1845,2011-06-16 23:56:11,3395,215,2011-06-19 01:41:11,2
1846,2011-06-17 00:02:44,1725,422,2011-06-18 23:47:44,2
1847,2011-06-17 00:05:22,1189,363,2011-06-20 21:09:22,1
1848,2011-06-17 00:07:07,3797,526,2011-06-21 21:41:07,2
1849,2011-06-17 00:13:19,2507,341,2011-06-23 18:37:19,2
1850,2011-06-17 00:31:35,761,517,2011-06-25 05:19:35,1
1851,2011-06-17 00:32:26,1121,451,2011-06-22 19:54:26,2
1852,2011-06-17 00:38:20,4122,271,2011-06-22 20:04:20,2
1853,2011-06-17 00:39:54,2949,301,2011-06-19 00:22:54,2
1854,2011-06-17 00:43:57,119,37,2011-06-23 05:49:57,1
1855,2011-06-17 00:54:58,4457,492,2011-06-20 19:29:58,1
1856,2011-06-17 01:02:00,3034,161,2011-06-19 21:29:00,2
1857,2011-06-17 01:12:58,4257,427,2011-06-21 04:49:58,1
1858,2011-06-17 01:13:11,3200,99,2011-06-18 21:33:11,2
1859,2011-06-17 01:13:38,3405,533,2011-06-18 03:13:38,1
1860,2011-06-17 01:17:12,1853,293,2011-06-21 22:35:12,1
1861,2011-06-17 01:17:31,135,454,2011-06-25 02:11:31,1
1862,2011-06-17 01:29:30,3299,553,2011-06-25 20:43:30,1
1863,2011-06-17 01:31:46,4466,550,2011-06-26 02:09:46,2
1864,2011-06-17 01:39:47,1815,130,2011-06-24 19:39:47,2
1865,2011-06-17 01:49:36,2657,526,2011-06-23 21:13:36,1
1866,2011-06-17 01:53:19,2579,575,2011-06-19 06:14:19,2
1867,2011-06-17 02:01:37,3537,415,2011-06-25 04:52:37,2
1868,2011-06-17 02:03:22,2412,380,2011-06-25 04:38:22,1
1869,2011-06-17 02:08:00,871,351,2011-06-19 21:43:00,1
1870,2011-06-17 02:24:36,895,191,2011-06-17 23:04:36,2
1871,2011-06-17 02:25:12,481,204,2011-06-23 03:16:12,2
1872,2011-06-17 02:27:03,3596,206,2011-06-20 22:41:03,2
1873,2011-06-17 02:38:28,2933,71,2011-06-23 04:39:28,1
1874,2011-06-17 02:39:20,3884,30,2011-06-24 04:41:20,2
1875,2011-06-17 02:45:10,1652,528,2011-06-22 22:54:10,2
1876,2011-06-17 02:50:51,384,459,2011-06-18 07:21:51,1
1877,2011-06-17 02:54:16,3404,261,2011-06-25 21:51:16,2
1878,2011-06-17 02:55:32,3319,381,2011-06-21 03:44:32,1
1879,2011-06-17 02:57:34,3983,343,2011-06-19 00:00:34,1
1880,2011-06-17 03:08:59,1133,289,2011-06-19 07:16:59,1
1881,2011-06-17 03:09:56,159,134,2011-06-18 01:49:56,1
1882,2011-06-17 03:17:21,1400,47,2011-06-19 22:23:21,2
1883,2011-06-17 03:18:51,3504,550,2011-06-18 05:46:51,1
1884,2011-06-17 03:19:20,4567,305,2011-06-21 00:19:20,1
1885,2011-06-17 03:35:59,740,588,2011-06-21 05:57:59,2
1886,2011-06-17 03:36:02,2367,505,2011-06-19 08:12:02,2
1887,2011-06-17 03:53:18,3591,32,2011-06-25 07:37:18,2
1888,2011-06-17 03:58:36,2872,405,2011-06-22 09:28:36,1
1889,2011-06-17 04:05:12,3909,572,2011-06-26 04:13:12,1
1890,2011-06-17 04:06:13,1764,447,2011-06-22 07:46:13,2
1891,2011-06-17 04:16:44,3576,109,2011-06-24 07:20:44,1
1892,2011-06-17 04:17:33,139,319,2011-06-20 00:06:33,1
1893,2011-06-17 04:18:37,3346,390,2011-06-23 23:35:37,2
1894,2011-06-17 04:18:48,3707,204,2011-06-26 00:07:48,1
1895,2011-06-17 04:25:12,680,30,2011-06-26 08:44:12,1
1896,2011-06-17 04:25:46,2077,270,2011-06-26 09:37:46,1
1897,2011-06-17 04:26:23,4142,422,2011-06-25 09:32:23,2
1898,2011-06-17 04:28:11,2873,143,2011-06-25 07:04:11,2
1899,2011-06-17 04:29:15,858,200,2011-06-26 08:39:15,1
1900,2011-06-17 04:29:58,1425,34,2011-06-21 05:58:58,1
1901,2011-06-17 04:35:19,2469,292,2011-06-25 06:09:19,2
1902,2011-06-17 04:35:52,2905,479,2011-06-20 06:52:52,2
1903,2011-06-17 04:37:20,1939,588,2011-06-26 09:05:20,2
1904,2011-06-17 04:45:41,2472,87,2011-06-17 23:56:41,2
1905,2011-06-17 04:51:43,1043,39,2011-06-24 09:35:43,1
1906,2011-06-17 04:53:35,1049,455,2011-06-21 01:16:35,2
1907,2011-06-17 05:08:27,988,66,2011-06-23 09:13:27,1
1908,2011-06-17 05:10:36,399,358,2011-06-19 03:52:36,1
1909,2011-06-17 05:11:04,2599,269,2011-06-19 04:33:04,2
1910,2011-06-17 05:11:27,3903,199,2011-06-23 23:16:27,1
1911,2011-06-17 05:15:15,910,3,2011-06-24 11:05:15,2
1912,2011-06-17 05:18:32,4136,538,2011-06-20 10:01:32,2
1913,2011-06-17 05:19:47,1825,116,2011-06-21 03:39:47,1
1914,2011-06-17 05:25:54,3406,450,2011-06-24 04:25:54,2
1915,2011-06-17 05:28:28,2620,393,2011-06-21 07:12:28,2
1916,2011-06-17 05:29:59,4428,429,2011-06-26 05:35:59,2
1917,2011-06-17 05:36:07,2667,400,2011-06-24 01:44:07,1
1918,2011-06-17 05:40:14,3749,310,2011-06-21 08:53:14,2
1919,2011-06-17 05:40:52,3855,197,2011-06-23 05:58:52,1
1920,2011-06-17 06:00:23,2199,75,2011-06-24 04:49:23,1
1921,2011-06-17 06:04:16,4369,417,2011-06-23 05:26:16,2
1922,2011-06-17 06:04:25,2484,343,2011-06-18 09:15:25,2
1923,2011-06-17 06:06:10,691,400,2011-06-24 04:29:10,2
1924,2011-06-17 06:13:34,2577,86,2011-06-18 01:51:34,1
1925,2011-06-17 06:16:47,3995,510,2011-06-21 06:03:47,1
1926,2011-06-17 06:24:30,3509,462,2011-06-25 03:39:30,2
1927,2011-06-17 06:48:19,3304,188,2011-06-21 03:23:19,1
1928,2011-06-17 06:48:31,3454,353,2011-06-26 08:17:31,1
1929,2011-06-17 06:49:30,573,327,2011-06-22 12:07:30,2
1930,2011-06-17 06:50:46,79,112,2011-06-19 08:51:46,2
1931,2011-06-17 06:51:56,1411,391,2011-06-22 08:27:56,1
1932,2011-06-17 06:54:41,3185,120,2011-06-19 05:12:41,2
1933,2011-06-17 06:54:42,980,13,2011-06-26 02:00:42,1
1934,2011-06-17 07:04:57,4000,16,2011-06-25 12:21:57,2
1935,2011-06-17 07:14:15,1962,295,2011-06-20 05:59:15,1
1936,2011-06-17 07:15:41,3037,213,2011-06-18 11:37:41,2
1937,2011-06-17 07:16:46,1266,385,2011-06-21 04:22:46,2
1938,2011-06-17 07:18:36,570,454,2011-06-19 01:43:36,2
1939,2011-06-17 07:26:45,605,11,2011-06-25 13:06:45,2
1940,2011-06-17 07:42:22,105,451,2011-06-22 11:59:22,1
1941,2011-06-17 07:42:45,1063,519,2011-06-20 07:12:45,1
1942,2011-06-17 07:43:39,261,143,2011-06-25 02:24:39,1
1943,2011-06-17 07:49:17,4327,144,2011-06-20 03:47:17,1
1944,2011-06-17 07:50:53,318,16,2011-06-23 02:52:53,2
1945,2011-06-17 07:51:26,3366,207,2011-06-23 13:22:26,2
1946,2011-06-17 07:58:39,2335,389,2011-06-25 06:49:39,2
1947,2011-06-17 08:02:20,3344,479,2011-06-25 10:25:20,1
1948,2011-06-17 08:06:53,46,89,2011-06-21 05:00:53,1
1949,2011-06-17 08:19:22,1478,208,2011-06-25 08:43:22,1
1950,2011-06-17 08:26:52,723,594,2011-06-22 08:08:52,2
1951,2011-06-17 08:30:35,955,123,2011-06-20 10:43:35,2
1952,2011-06-17 08:33:02,1823,338,2011-06-21 14:00:02,2
1953,2011-06-17 08:34:57,3549,405,2011-06-24 09:38:57,2
1954,2011-06-17 08:37:55,3203,533,2011-06-20 02:55:55,2
1955,2011-06-17 08:40:22,811,311,2011-06-19 10:47:22,1
1956,2011-06-17 08:43:32,1403,492,2011-06-21 11:08:32,1
1957,2011-06-17 08:50:58,2496,68,2011-06-26 13:39:58,2
1958,2011-06-17 08:52:01,1843,581,2011-06-23 07:55:01,2
1959,2011-06-17 08:54:10,1464,554,2011-06-20 05:02:10,2
1960,2011-06-17 08:59:57,2202,27,2011-06-23 14:38:57,2
1961,2011-06-17 09:02:58,2851,384,2011-06-20 03:07:58,1
1962,2011-06-17 09:08:58,4386,536,2011-06-23 14:55:58,1
1963,2011-06-17 09:09:31,1943,154,2011-06-24 13:16:31,2
1964,2011-06-17 09:10:09,3390,53,2011-06-21 15:08:09,1
1965,2011-06-17 09:17:39,480,256,2011-06-18 12:35:39,2
1966,2011-06-17 09:19:45,2085,6,2011-06-20 11:19:45,1
1967,2011-06-17 09:19:52,3225,558,2011-06-21 03:35:52,1
1968,2011-06-17 09:20:36,1139,246,2011-06-18 11:06:36,2
1969,2011-06-17 09:22:22,4450,337,2011-06-21 05:31:22,2
1970,2011-06-17 09:23:16,1358,303,2011-06-22 09:40:16,2
1971,2011-06-17 09:23:59,2870,357,2011-06-25 13:20:59,2
1972,2011-06-17 09:25:49,2758,526,2011-06-24 09:59:49,2
1973,2011-06-17 09:26:15,3669,256,2011-06-21 10:18:15,1
1974,2011-06-17 09:30:05,1979,111,2011-06-21 12:10:05,1
1975,2011-06-17 09:32:10,2520,468,2011-06-23 03:50:10,2
1976,2011-06-17 09:38:08,3631,184,2011-06-23 07:23:08,2
1977,2011-06-17 09:38:22,2468,459,2011-06-23 14:19:22,2
1978,2011-06-17 09:42:34,1590,278,2011-06-20 09:13:34,2
1979,2011-06-17 09:45:30,3470,45,2011-06-20 10:52:30,1
1980,2011-06-17 09:48:05,2985,328,2011-06-23 14:43:05,1
1981,2011-06-17 10:03:34,3186,526,2011-06-20 13:14:34,2
1982,2011-06-17 10:12:15,1091,566,2011-06-20 13:56:15,1
1983,2011-06-17 10:22:13,1955,365,2011-06-24 05:04:13,1
1984,2011-06-17 10:25:28,3417,380,2011-06-23 08:18:28,2
1985,2011-06-17 10:31:37,87,411,2011-06-22 11:17:37,1
1986,2011-06-17 10:34:59,2894,541,2011-06-24 04:57:59,2
1987,2011-06-17 10:40:36,110,479,2011-06-23 14:23:36,1
1988,2011-06-17 10:42:34,3054,261,2011-06-25 11:47:34,2
1989,2011-06-17 10:47:24,634,35,2011-06-19 05:12:24,1
1990,2011-06-17 10:48:44,1471,571,2011-06-24 08:11:44,1
1991,2011-06-17 10:49:23,3963,105,2011-06-25 10:48:23,1
1992,2011-06-17 10:58:53,636,233,2011-06-19 08:42:53,2
1993,2011-06-17 10:59:24,168,234,2011-06-23 07:30:24,2
1994,2011-06-17 11:07:06,2203,346,2011-06-25 08:32:06,2
1995,2011-06-17 11:11:14,1866,10,2011-06-26 16:37:14,1
1996,2011-06-17 11:17:45,3074,149,2011-06-26 09:42:45,1
1997,2011-06-17 11:19:43,846,411,2011-06-19 14:18:43,1
1998,2011-06-17 11:24:57,4365,562,2011-06-26 09:48:57,1
1999,2011-06-17 11:30:08,3704,111,2011-06-23 08:36:08,1
2000,2011-06-17 11:32:30,323,163,2011-06-22 13:37:30,1
2001,2011-06-17 11:35:09,2069,260,2011-06-21 14:52:09,2
2002,2011-06-17 11:39:58,2406,514,2011-06-24 15:41:58,2
2003,2011-06-17 11:40:35,1581,515,2011-06-19 08:30:35,2
2004,2011-06-17 11:43:38,1342,171,2011-06-24 08:05:38,2
2005,2011-06-17 11:44:54,4177,234,2011-06-19 10:53:54,1
2006,2011-06-17 11:47:03,992,215,2011-06-19 13:47:03,2
2007,2011-06-17 11:47:17,1123,572,2011-06-21 07:19:17,1
2008,2011-06-17 11:48:05,2081,570,2011-06-25 13:16:05,1
2009,2011-06-17 11:48:31,1902,119,2011-06-18 09:34:31,2
2010,2011-06-17 11:54:15,2845,329,2011-06-21 05:55:15,1
2011,2011-06-17 11:56:09,734,350,2011-06-24 06:47:09,2
2012,2011-06-17 11:57:15,3588,84,2011-06-24 17:18:15,1
2013,2011-06-17 12:03:01,3256,165,2011-06-24 10:04:01,1
2014,2011-06-17 12:03:28,2969,337,2011-06-25 16:00:28,2
2015,2011-06-17 12:16:29,3776,484,2011-06-18 14:40:29,2
2016,2011-06-17 12:18:36,4265,282,2011-06-20 12:13:36,1
2017,2011-06-17 12:33:30,1434,516,2011-06-19 10:08:30,2
2018,2011-06-17 12:35:58,1278,380,2011-06-26 13:16:58,2
2019,2011-06-17 12:38:44,2314,528,2011-06-23 17:38:44,2
2020,2011-06-17 12:39:50,1914,384,2011-06-19 14:59:50,1
2021,2011-06-17 12:41:18,2852,319,2011-06-23 17:17:18,2
2022,2011-06-17 12:44:39,3053,547,2011-06-25 12:32:39,1
2023,2011-06-17 12:52:58,787,169,2011-06-23 11:07:58,1
2024,2011-06-17 13:00:51,2566,329,2011-06-22 07:03:51,1
2025,2011-06-17 13:04:00,1203,447,2011-06-18 18:45:00,2
2026,2011-06-17 13:05:38,3681,491,2011-06-21 17:19:38,1
2027,2011-06-17 13:06:56,4309,265,2011-06-23 13:46:56,1
2028,2011-06-17 13:08:08,4451,155,2011-06-23 10:54:08,1
2029,2011-06-17 13:10:59,914,512,2011-06-19 18:15:59,1
2030,2011-06-17 13:13:27,4024,457,2011-06-19 10:44:27,1
2031,2011-06-17 13:14:03,4275,570,2011-06-25 10:06:03,2
2032,2011-06-17 13:24:07,425,316,2011-06-18 18:18:07,1
2033,2011-06-17 13:24:43,58,90,2011-06-20 12:34:43,1
2034,2011-06-17 13:27:16,1512,587,2011-06-22 08:53:16,2
2035,2011-06-17 13:45:09,4371,158,2011-06-26 15:30:09,2
2036,2011-06-17 13:46:52,100,486,2011-06-18 15:42:52,2
2037,2011-06-17 13:54:20,2582,308,2011-06-20 14:49:20,2
2038,2011-06-17 14:00:51,4231,138,2011-06-19 11:54:51,2
