payment_id,customer_id,staff_id,rental_id,amount,payment_date
3390,126,2,3502,5.99,2011-07-06 00:15:06
3391,126,1,3725,4.99,2011-07-06 11:15:04
3392,126,1,3804,7.99,2011-07-06 15:08:08
3393,126,1,4691,0.99,2011-07-08 11:04:53
3394,126,2,4730,2.99,2011-07-08 12:59:49
3395,126,2,5137,0.99,2011-07-09 08:00:34
3396,126,1,5865,0.99,2011-07-10 18:31:05
3397,126,1,6747,0.99,2011-07-12 14:33:21
3398,126,2,6755,6.99,2011-07-12 15:07:49
3399,126,1,7962,0.99,2011-07-28 13:48:09
3400,126,1,8091,2.99,2011-07-28 18:27:29
3401,126,1,9492,6.99,2011-07-30 23:52:21
3402,126,2,10032,4.99,2011-07-31 18:41:55
3403,126,1,11196,9.99,2011-08-02 11:42:40
3404,126,2,11613,4.99,2011-08-17 03:50:33
3405,126,1,11779,3.99,2011-08-17 10:31:58
3406,126,1,11801,0.99,2011-08-17 11:30:11
3407,126,2,12991,2.99,2011-08-19 07:21:24
3408,126,2,13015,7.99,2011-08-19 07:56:51
3409,126,2,13177,0.99,2011-08-19 13:56:58
3410,126,2,14477,2.99,2011-08-21 13:32:38
3411,126,2,14577,2.99,2011-08-21 16:52:29
3412,126,2,15741,4.99,2011-08-23 12:10:54
3413,126,1,16007,7.99,2011-08-23 21:02:43
3414,127,1,452,0.99,2011-05-27 19:30:33
3415,127,1,708,0.99,2011-05-29 03:23:47
3416,127,1,1293,4.99,2011-06-15 09:06:24
3417,127,2,1803,2.99,2011-06-16 20:32:47
3418,127,2,2412,3.99,2011-06-18 16:58:58
3419,127,1,4652,5.99,2011-07-08 09:47:51
3420,127,2,4811,5.99,2011-07-08 17:04:24
3421,127,2,5499,2.99,2011-07-10 00:27:45
3422,127,2,5983,2.99,2011-07-11 00:34:11
3423,127,1,7912,4.99,2011-07-28 11:46:58
3424,127,2,8209,6.99,2011-07-28 23:29:28
3425,127,1,9859,6.99,2011-07-31 13:02:55
3426,127,1,10197,2.99,2011-08-01 00:35:25
3427,127,1,10787,10.99,2011-08-01 21:35:01
3428,127,1,10973,7.99,2011-08-02 04:09:42
3429,127,1,11235,0.99,2011-08-02 13:13:21
3430,127,2,12060,4.99,2011-08-17 21:11:57
3431,127,2,12820,2.99,2011-08-19 01:05:08
3432,127,2,13043,4.99,2011-08-19 09:07:13
3433,127,1,13091,2.99,2011-08-19 10:40:10
3434,127,2,14030,2.99,2011-08-20 21:23:54
3435,127,1,14189,2.99,2011-08-21 03:32:17
3436,127,1,15463,5.99,2011-08-23 01:15:07
3437,127,2,15736,5.99,2011-08-23 11:40:30
3438,128,2,888,5.99,2011-05-30 07:13:14
3439,128,2,1131,2.99,2011-05-31 18:44:19
3440,128,2,2519,7.99,2011-06-19 00:19:21
3441,128,1,2565,0.99,2011-06-19 03:44:03
3442,128,1,3751,0.99,2011-07-06 12:23:41
3443,128,2,3995,5.99,2011-07-06 23:43:03
3444,128,1,5270,2.99,2011-07-09 14:23:46
3445,128,1,5647,4.99,2011-07-10 07:08:40
3446,128,2,5997,4.99,2011-07-11 01:19:50
3447,128,2,6186,2.99,2011-07-11 11:26:41
3448,128,2,6481,6.99,2011-07-12 01:50:15
3449,128,2,6687,2.99,2011-07-12 12:19:23
3450,128,2,7582,4.99,2011-07-27 23:15:14
3451,128,2,8415,2.99,2011-07-29 06:52:27
3452,128,2,9215,5.99,2011-07-30 13:11:11
3453,128,2,9234,2.99,2011-07-30 13:45:54
3454,128,1,9433,5.99,2011-07-30 21:28:17
3455,128,2,9858,2.99,2011-07-31 13:02:07
3456,128,1,9952,3.99,2011-07-31 15:52:37
3457,128,1,10011,2.99,2011-07-31 18:02:41
3458,128,1,10394,2.99,2011-08-01 06:58:17
3459,128,2,12731,2.99,2011-08-18 21:55:38
3460,128,2,12843,2.99,2011-08-19 01:58:54
3461,128,2,12910,0.99,2011-08-19 04:23:13
3462,128,2,13027,0.99,2011-08-19 08:25:16
3463,128,2,13181,5.99,2011-08-19 14:00:56
3464,128,1,13509,0.99,2011-08-20 02:14:16
3465,128,2,13964,2.99,2011-08-20 18:24:26
3466,128,2,14157,0.99,2011-08-21 02:43:15
3467,128,1,14925,8.99,2011-08-22 05:16:16
3468,128,1,15220,3.99,2011-08-22 17:02:23
3469,128,1,15835,8.99,2011-08-23 15:25:27
3470,129,2,1732,0.99,2011-06-16 15:34:41
3471,129,1,2727,3.99,2011-06-19 15:02:39
3472,129,2,2768,0.99,2011-06-19 17:46:52
3473,129,2,2795,4.99,2011-06-19 18:58:53
3474,129,1,3183,4.99,2011-06-20 22:55:55
3475,129,1,3219,3.99,2011-06-21 01:43:26
3476,129,1,3689,0.99,2011-07-06 09:43:01
3477,129,2,3900,4.99,2011-07-06 19:21:28
3478,129,2,3936,0.99,2011-07-06 21:15:03
3479,129,2,4256,2.99,2011-07-07 14:14:36
3480,129,1,4602,0.99,2011-07-08 06:52:40
3481,129,1,4896,2.99,2011-07-08 20:23:15
3482,129,1,4996,0.99,2011-07-09 00:59:46
3483,129,1,5127,0.99,2011-07-09 07:25:47
3484,129,2,5350,4.99,2011-07-09 17:39:30
3485,129,1,8339,4.99,2011-07-29 04:41:13
3486,129,1,8345,2.99,2011-07-29 04:47:37
3487,129,2,9823,4.99,2011-07-31 11:49:00
3488,129,1,9983,7.99,2011-07-31 17:09:36
3489,129,1,10024,7.99,2011-07-31 18:26:36
3490,129,2,10167,5.99,2011-07-31 23:24:31
3491,129,2,10395,2.99,2011-08-01 07:08:22
3492,129,1,10468,0.99,2011-08-01 09:48:29
3493,129,1,10483,2.99,2011-08-01 10:19:45
3494,129,2,10550,2.99,2011-08-01 12:46:52
3495,129,2,10816,4.99,2011-08-01 22:48:57
3496,129,2,12612,3.99,2011-08-18 17:10:05
3497,129,2,12728,4.99,2011-08-18 21:47:48
3498,129,2,13653,10.99,2011-08-20 07:54:54
3499,129,1,13915,4.99,2011-08-20 16:42:53
3500,129,1,13919,4.99,2011-08-20 16:47:34
3501,129,1,13961,0.99,2011-08-20 18:16:34
3502,129,1,14353,0.99,2011-08-21 09:07:50
3503,129,2,14968,1.99,2011-08-22 06:46:59
3504,130,1,1,2.99,2011-05-24 22:53:30
3505,130,1,746,2.99,2011-05-29 09:25:10
3506,130,1,1630,2.99,2011-06-16 07:55:01
3507,130,2,1864,2.99,2011-06-17 01:39:47
3508,130,2,2163,2.99,2011-06-17 23:46:16
3509,130,2,2292,2.99,2011-06-18 07:37:48
3510,130,1,2535,2.99,2011-06-19 01:39:04
3511,130,1,2982,6.99,2011-06-20 08:38:29
3512,130,2,4339,4.99,2011-07-07 18:41:42
3513,130,2,4485,4.99,2011-07-08 01:07:54
3514,130,1,6353,3.99,2011-07-11 20:48:56
3515,130,1,7181,4.99,2011-07-27 08:14:34
3516,130,1,7728,0.99,2011-07-28 04:56:33
3517,130,1,9452,0.99,2011-07-30 22:19:16
3518,130,2,9637,4.99,2011-07-31 05:18:54
3519,130,2,9724,5.99,2011-07-31 08:33:08
3520,130,2,10568,2.99,2011-08-01 13:17:28
3521,130,2,10645,5.99,2011-08-01 15:52:01
3522,130,1,11811,2.99,2011-08-17 11:59:18
3523,130,1,12094,2.99,2011-08-17 22:31:04
3524,130,1,12777,6.99,2011-08-18 23:39:22
3525,130,2,14111,0.99,2011-08-21 00:59:01
3526,130,2,15574,5.99,2011-08-23 05:29:32
3527,130,1,15777,4.99,2011-08-23 13:29:08
3528,131,2,55,2.99,2011-05-25 08:26:13
3529,131,1,83,4.99,2011-05-25 12:30:15
3530,131,2,944,7.99,2011-05-30 15:26:24
3531,131,1,1646,9.99,2011-06-16 09:12:53
3532,131,2,1768,4.99,2011-06-16 18:02:06
3533,131,1,3515,2.99,2011-07-06 00:48:55
3534,131,1,5233,4.99,2011-07-09 12:44:26
3535,131,1,5395,4.99,2011-07-09 19:42:37
3536,131,1,5610,2.99,2011-07-10 05:09:52
3537,131,2,5726,2.99,2011-07-10 11:22:08
3538,131,1,5874,3.99,2011-07-10 19:02:51
3539,131,1,7557,2.99,2011-07-27 22:18:19
3540,131,2,8071,0.99,2011-07-28 17:27:48
3541,131,1,8267,6.99,2011-07-29 01:21:02
3542,131,1,8570,8.99,2011-07-29 11:40:08
3543,131,1,9323,3.99,2011-07-30 17:21:44
3544,131,1,10179,2.99,2011-07-31 23:49:54
3545,131,1,10459,4.99,2011-08-01 09:20:09
3546,131,1,10861,1.99,2011-08-02 00:12:46
3547,131,2,11971,0.99,2011-08-17 17:53:42
3548,131,1,11973,2.99,2011-08-17 17:55:58
3549,131,1,12216,0.99,2011-08-18 02:37:07
3550,131,2,12263,0.99,2011-08-18 04:16:18
3551,131,1,12372,9.99,2011-08-18 08:04:35
3552,131,2,13050,6.99,2011-08-19 09:31:23
3553,131,2,13346,7.99,2011-08-19 20:28:21
3554,131,2,13353,2.99,2011-08-19 20:53:43
3555,131,1,13407,0.99,2011-08-19 22:26:26
3556,131,2,15659,2.99,2011-08-23 08:48:43
3557,131,1,16042,2.99,2011-08-23 22:20:40
3558,132,1,1843,0.99,2011-06-16 23:53:42
3559,132,1,2208,4.99,2011-06-18 02:22:07
3560,132,1,2384,0.99,2011-06-18 15:18:49
3561,132,2,2608,2.99,2011-06-19 07:10:36
3562,132,2,2924,4.99,2011-06-20 04:20:14
3563,132,1,3121,4.99,2011-06-20 18:23:30
3564,132,1,3706,0.99,2011-07-06 10:18:01
3565,132,2,3825,2.99,2011-07-06 15:50:03
3566,132,1,4168,4.99,2011-07-07 09:37:24
3567,132,1,4534,4.99,2011-07-08 03:36:55
3568,132,1,4557,5.99,2011-07-08 04:49:15
3569,132,2,4903,0.99,2011-07-08 20:50:05
3570,132,1,5391,2.99,2011-07-09 19:28:34
3571,132,2,5684,5.99,2011-07-10 08:59:03
3572,132,1,5703,0.99,2011-07-10 10:04:15
3573,132,2,5715,1.99,2011-07-10 10:48:03
3574,132,1,6239,6.99,2011-07-11 14:20:48
3575,132,1,6978,1.99,2011-07-27 00:47:40
3576,132,2,7432,0.99,2011-07-27 17:31:40
3577,132,1,7631,1.99,2011-07-28 01:01:15
3578,132,2,10243,4.99,2011-08-01 02:18:46
3579,132,1,10400,6.99,2011-08-01 07:18:24
3580,132,2,10619,3.99,2011-08-01 15:07:04
3581,132,1,10638,6.99,2011-08-01 15:44:20
3582,132,2,11140,0.99,2011-08-02 09:27:45
3583,132,2,11812,0.99,2011-08-17 12:00:54
3584,132,2,12133,0.99,2011-08-17 23:47:16
3585,132,1,15874,4.99,2011-08-23 16:30:55
3586,133,1,275,6.99,2011-05-26 17:09:53
3587,133,2,447,2.99,2011-05-27 18:57:02
3588,133,2,1522,3.99,2011-06-16 00:17:39
3589,133,2,2665,7.99,2011-06-19 11:12:35
3590,133,1,3006,0.99,2011-06-20 10:10:29
3591,133,2,3365,0.99,2011-06-21 12:55:48
3592,133,2,4506,6.99,2011-07-08 02:22:18
3593,133,2,4566,2.99,2011-07-08 05:18:50
3594,133,1,4681,6.99,2011-07-08 10:36:03
3595,133,2,4829,2.99,2011-07-08 17:54:18
3596,133,2,5063,2.99,2011-07-09 04:37:31
3597,133,1,6157,4.99,2011-07-11 09:48:16
3598,133,1,6609,3.99,2011-07-12 08:19:41
3599,133,1,7177,2.99,2011-07-27 08:07:39
3600,133,1,7400,0.99,2011-07-27 16:16:37
3601,133,2,8389,6.99,2011-07-29 05:50:09
3602,133,2,9139,2.99,2011-07-30 10:11:52
3603,133,1,9175,0.99,2011-07-30 11:47:48
3604,133,2,9671,0.99,2011-07-31 06:33:41
3605,133,1,10665,0.99,2011-08-01 16:56:17
3606,133,1,12419,4.99,2011-08-18 10:01:48
3607,133,1,12834,4.99,2011-08-19 01:47:30
3608,133,2,13323,2.99,2011-08-19 19:48:07
3609,133,1,13455,1.99,2011-08-20 00:32:17
3610,133,2,13910,2.99,2011-08-20 16:30:49
3611,133,2,15080,0.99,2011-08-22 11:11:51
3612,133,1,16009,6.99,2011-08-23 21:07:59
3613,134,1,366,3.99,2011-05-27 07:33:54
3614,134,2,798,0.99,2011-05-29 17:23:43
3615,134,1,814,6.99,2011-05-29 20:16:12
3616,134,2,1124,4.99,2011-05-31 16:49:34
3617,134,1,1618,9.99,2011-06-16 07:08:38
3618,134,2,1784,0.99,2011-06-16 19:25:32
3619,134,2,1881,0.99,2011-06-17 03:09:56
3620,134,1,3267,5.99,2011-06-21 04:55:21
3621,134,1,5315,4.99,2011-07-09 16:09:19
3622,134,2,6226,2.99,2011-07-11 13:48:11
3623,134,1,6659,0.99,2011-07-12 11:18:05
3624,134,2,7516,2.99,2011-07-27 20:55:28
3625,134,2,7965,4.99,2011-07-28 13:52:57
3626,134,2,8650,1.99,2011-07-29 14:59:04
3627,134,1,10864,6.99,2011-08-02 00:18:59
3628,134,1,11280,3.99,2011-08-02 14:34:33
3629,134,1,11283,4.99,2011-08-02 14:39:46
3630,134,2,11482,4.99,2011-08-02 22:24:31
3631,134,1,12754,7.99,2011-08-18 22:37:41
3632,134,2,12987,2.99,2011-08-19 07:11:44
3633,134,2,13006,2.99,2011-08-19 07:47:16
3634,134,2,14265,2.99,2011-08-21 06:20:14
3635,134,2,15963,2.99,2011-08-23 19:42:46
3636,135,1,78,5.99,2011-05-25 11:35:18
3637,135,2,753,3.99,2011-05-29 10:16:42
3638,135,2,1272,0.99,2011-06-15 07:42:58
3639,135,2,1671,1.99,2011-06-16 10:30:22
3640,135,2,2941,2.99,2011-06-20 05:22:18
3641,135,1,4102,0.99,2011-07-07 06:25:19
3642,135,2,5054,7.99,2011-07-09 04:01:02
3643,135,1,5541,0.99,2011-07-10 02:44:27
3644,135,1,6117,3.99,2011-07-11 07:39:38
3645,135,1,6461,3.99,2011-07-12 01:14:03
3646,135,1,6817,3.99,2011-07-12 18:19:57
3647,135,2,7297,4.99,2011-07-27 12:39:48
3648,135,1,7437,0.99,2011-07-27 17:39:18
3649,135,1,7554,7.99,2011-07-27 22:12:41
3650,135,1,7734,0.99,2011-07-28 05:08:44
3651,135,1,8315,0.99,2011-07-29 03:37:07
3652,135,2,8885,7.99,2011-07-30 00:36:26
3653,135,1,8987,6.99,2011-07-30 04:37:36
3654,135,2,10091,4.99,2011-07-31 20:23:13
3655,135,2,10471,0.99,2011-08-01 09:52:37
3656,135,1,10611,2.99,2011-08-01 14:53:52
3657,135,1,10698,3.99,2011-08-01 18:24:41
3658,135,2,11194,5.99,2011-08-02 11:35:53
3659,135,1,11704,7.99,2011-08-17 07:21:22
3660,135,1,12249,2.99,2011-08-18 03:53:34
3661,135,1,13035,0.99,2011-08-19 08:46:45
3662,135,1,14005,0.99,2011-08-20 20:19:05
3663,135,2,14136,5.99,2011-08-21 01:57:26
3664,135,2,15908,2.99,2011-08-23 17:42:00
3665,135,1,13390,0.99,2006-02-14 15:16:03
3666,136,2,1150,2.99,2011-05-31 21:20:09
3667,136,2,2104,2.99,2011-06-17 19:14:30
3668,136,1,4927,0.99,2011-07-08 22:05:35
3669,136,1,5627,3.99,2011-07-10 05:51:12
3670,136,2,6142,3.99,2011-07-11 08:54:09
3671,136,1,6585,8.99,2011-07-12 06:50:52
3672,136,2,9319,0.99,2011-07-30 17:15:27
3673,136,2,9764,5.99,2011-07-31 09:42:58
3674,136,2,11992,10.99,2011-08-17 18:27:22
3675,136,1,12287,5.99,2011-08-18 04:58:06
3676,136,2,12539,0.99,2011-08-18 14:10:09
3677,136,2,13992,4.99,2011-08-20 19:30:35
3678,136,2,14379,0.99,2011-08-21 09:53:03
3679,136,1,14437,2.99,2011-08-21 11:48:32
3680,136,1,15439,4.99,2011-08-23 00:34:28
3681,137,1,925,2.99,2011-05-30 12:13:52
3682,137,1,2469,6.99,2011-06-18 20:24:23
3683,137,1,2785,2.99,2011-06-19 18:43:57
3684,137,2,3058,3.99,2011-06-20 13:28:35
3685,137,1,3436,5.99,2011-06-21 19:16:09
3686,137,2,3589,4.99,2011-07-06 04:30:18
3687,137,2,3676,5.99,2011-07-06 09:10:37
3688,137,2,3874,6.99,2011-07-06 18:06:12
3689,137,1,4332,6.99,2011-07-07 18:25:26
3690,137,2,4474,3.99,2011-07-08 00:26:56
3691,137,1,5106,2.99,2011-07-09 06:40:24
3692,137,1,5443,3.99,2011-07-09 21:56:09
3693,137,1,5804,2.99,2011-07-10 15:06:31
3694,137,1,6039,6.99,2011-07-11 03:12:19
3695,137,2,6200,0.99,2011-07-11 12:16:42
3696,137,1,8028,8.99,2011-07-28 16:11:15
3697,137,1,8106,4.99,2011-07-28 19:02:46
3698,137,2,8954,2.99,2011-07-30 03:25:51
3699,137,1,9002,4.99,2011-07-30 05:02:21
3700,137,2,9200,4.99,2011-07-30 12:39:52
3701,137,2,9466,7.99,2011-07-30 22:44:36
3702,137,1,9709,4.99,2011-07-31 08:04:55
3703,137,1,9789,2.99,2011-07-31 10:30:25
3704,137,1,10175,6.99,2011-07-31 23:40:11
3705,137,2,10595,4.99,2011-08-01 14:16:28
3706,137,2,10842,5.99,2011-08-01 23:41:24
3707,137,2,11057,4.99,2011-08-02 06:38:19
3708,137,1,11281,3.99,2011-08-02 14:35:01
3709,137,2,11732,3.99,2011-08-17 08:29:46
3710,137,1,12078,2.99,2011-08-17 22:00:22
3711,137,1,13148,0.99,2011-08-19 12:55:30
3712,137,1,13472,5.99,2011-08-20 01:03:31
3713,137,1,13776,5.99,2011-08-20 11:57:06
3714,137,1,14754,7.99,2011-08-21 23:17:26
3715,137,2,15082,7.99,2011-08-22 11:17:06
3716,137,1,15133,0.99,2011-08-22 13:17:43
3717,137,2,15537,2.99,2011-08-23 04:00:30
3718,137,2,15889,4.99,2011-08-23 16:57:43
3719,137,1,16030,9.99,2011-08-23 21:56:04
3720,138,1,523,2.99,2011-05-28 03:53:26
3721,138,1,1020,0.99,2011-05-31 03:06:08
3722,138,2,1316,0.99,2011-06-15 10:26:23
3723,138,2,2038,0.99,2011-06-17 14:00:51
3724,138,1,2731,7.99,2011-06-19 15:14:55
3725,138,2,3481,2.99,2011-07-05 23:13:07
3726,138,1,5378,0.99,2011-07-09 19:05:56
3727,138,1,5600,1.99,2011-07-10 04:55:45
3728,138,1,5679,4.99,2011-07-10 08:44:02
3729,138,1,6458,2.99,2011-07-12 01:08:52
3730,138,1,6892,0.99,2011-07-12 21:10:04
3731,138,1,7208,2.99,2011-07-27 09:16:28
3732,138,1,7754,2.99,2011-07-28 06:10:55
3733,138,2,8123,4.99,2011-07-28 19:28:23
3734,138,2,8160,3.99,2011-07-28 21:10:30
3735,138,1,8424,3.99,2011-07-29 07:06:03
3736,138,2,9259,1.99,2011-07-30 14:37:44
3737,138,1,9619,0.99,2011-07-31 04:17:02
3738,138,1,9947,9.99,2011-07-31 15:49:40
3739,138,1,10110,0.99,2011-07-31 21:06:12
3740,138,2,10190,4.99,2011-08-01 00:27:53
3741,138,1,10268,3.99,2011-08-01 03:08:56
3742,138,1,10431,5.99,2011-08-01 08:41:54
3743,138,1,11015,4.99,2011-08-02 05:13:00
3744,138,1,11088,0.99,2011-08-02 07:48:31
3745,138,1,11463,0.99,2011-08-02 21:37:36
3746,138,2,12550,2.99,2011-08-18 14:40:38
3747,138,2,12873,2.99,2011-08-19 03:05:41
3748,138,1,14194,1.99,2011-08-21 03:40:11
3749,138,2,14432,4.99,2011-08-21 11:36:15
3750,138,2,14486,4.99,2011-08-21 13:52:54
3751,138,1,14987,4.99,2011-08-22 07:41:08
3752,138,1,15424,2.99,2011-08-23 00:03:01
3753,138,1,15501,0.99,2011-08-23 02:39:56
3754,139,2,1169,2.99,2011-06-14 23:42:56
3755,139,1,1736,2.99,2011-06-16 15:52:32
3756,139,1,2659,0.99,2011-06-19 10:47:42
3757,139,2,2718,7.99,2011-06-19 14:49:42
3758,139,2,4660,0.99,2011-07-08 09:54:47
3759,139,2,4663,2.99,2011-07-08 09:59:18
3760,139,2,5092,2.99,2011-07-09 05:57:39
3761,139,2,5265,7.99,2011-07-09 14:15:01
3762,139,1,5390,6.99,2011-07-09 19:26:22
3763,139,1,5494,6.99,2011-07-10 00:15:00
3764,139,1,6496,6.99,2011-07-12 02:57:39
3765,139,2,6740,0.99,2011-07-12 14:22:08
3766,139,1,7369,0.99,2011-07-27 15:07:58
3767,139,2,7767,5.99,2011-07-28 06:42:02
3768,139,2,9415,2.99,2011-07-30 20:48:31
3769,139,2,9920,4.99,2011-07-31 14:57:13
3770,139,1,10900,2.99,2011-08-02 01:34:26
3771,139,1,12859,6.99,2011-08-19 02:23:23
3772,139,2,13401,3.99,2011-08-19 22:16:16
3773,139,2,14736,5.99,2011-08-21 22:25:53
3774,139,1,14788,2.99,2011-08-22 00:27:59
3775,139,1,15024,2.99,2011-08-22 08:57:10
3776,139,2,15029,2.99,2011-08-22 09:04:53
3777,139,1,15062,2.99,2011-08-22 10:34:39
3778,139,1,15218,9.99,2011-08-22 16:59:05
3779,139,1,15471,3.99,2011-08-23 01:38:48
3780,139,1,15743,0.99,2011-08-23 12:12:05
3781,140,1,1586,4.99,2011-06-16 04:51:18
3782,140,1,1687,2.99,2011-06-16 12:09:20
3783,140,2,2332,6.99,2011-06-18 10:53:51
3784,140,2,3171,0.99,2011-06-20 22:15:47
3785,140,1,6286,4.99,2011-07-11 16:55:35
3786,140,1,6407,9.99,2011-07-11 23:02:19
3787,140,2,6571,0.99,2011-07-12 05:51:47
3788,140,1,6918,2.99,2011-07-12 22:30:29
3789,140,1,7170,4.99,2011-07-27 07:58:26
3790,140,1,9094,4.99,2011-07-30 08:35:10
3791,140,1,9404,0.99,2011-07-30 20:21:35
3792,140,1,10342,6.99,2011-08-01 05:11:11
3793,140,2,11430,3.99,2011-08-02 20:04:36
3794,140,1,12086,4.99,2011-08-17 22:20:01
3795,140,1,12675,4.99,2011-08-18 19:34:02
3796,140,2,13053,10.99,2011-08-19 09:31:48
3797,140,1,15261,2.99,2011-08-22 18:24:34
3798,140,1,15852,2.99,2011-08-23 15:47:02
3799,141,2,930,2.99,2011-05-30 12:44:57
3800,141,2,1242,7.99,2011-06-15 05:05:07
3801,141,2,2895,7.99,2011-06-20 02:26:31
3802,141,1,3434,4.99,2011-06-21 19:08:28
3803,141,1,4057,1.99,2011-07-07 04:00:20
3804,141,2,4297,0.99,2011-07-07 16:24:09
3805,141,1,4656,5.99,2011-07-08 09:50:10
3806,141,2,5062,2.99,2011-07-09 04:36:49
3807,141,1,5769,0.99,2011-07-10 13:17:58
3808,141,2,6979,4.99,2011-07-27 00:49:53
3809,141,2,7878,2.99,2011-07-28 10:27:10
3810,141,1,8434,4.99,2011-07-29 07:20:14
3811,141,2,9073,7.99,2011-07-30 07:49:56
3812,141,1,9584,4.99,2011-07-31 03:05:48
3813,141,2,9683,2.99,2011-07-31 06:47:13
3814,141,1,10287,3.99,2011-08-01 03:37:01
3815,141,1,10379,1.99,2011-08-01 06:34:29
3816,141,1,10798,4.99,2011-08-01 22:03:10
3817,141,1,11411,2.99,2011-08-02 19:29:47
3818,141,1,11412,5.99,2011-08-02 19:32:51
3819,141,1,12032,5.99,2011-08-17 20:14:26
3820,141,1,12093,2.99,2011-08-17 22:28:40
3821,141,2,12107,3.99,2011-08-17 22:56:24
3822,141,2,12353,2.99,2011-08-18 07:33:08
3823,141,1,13000,0.99,2011-08-19 07:36:42
3824,141,2,13169,2.99,2011-08-19 13:43:35
3825,141,2,13470,4.99,2011-08-20 01:01:16
3826,141,2,14059,7.99,2011-08-20 22:24:44
3827,141,1,14112,2.99,2011-08-21 01:00:46
3828,141,1,15013,4.99,2011-08-22 08:42:45
3829,141,1,15309,0.99,2011-08-22 19:54:52
3830,141,1,15964,2.99,2011-08-23 19:45:25
3831,142,2,11,8.99,2011-05-25 00:09:02
3832,142,1,148,0.99,2011-05-26 00:25:23
3833,142,1,575,9.99,2011-05-28 10:56:09
3834,142,1,1268,1.99,2011-06-15 07:29:30
3835,142,1,3214,2.99,2011-06-21 01:08:26
3836,142,2,3492,2.99,2011-07-05 23:44:37
3837,142,2,4497,4.99,2011-07-08 01:51:32
3838,142,1,4531,4.99,2011-07-08 03:27:59
3839,142,1,6522,0.99,2011-07-12 04:11:58
3840,142,1,7764,2.99,2011-07-28 06:40:05
3841,142,2,8513,2.99,2011-07-29 09:52:59
3842,142,2,8623,4.99,2011-07-29 13:55:11
3843,142,1,9020,7.99,2011-07-30 05:31:27
3844,142,1,9131,2.99,2011-07-30 09:55:57
3845,142,1,9419,5.99,2011-07-30 21:04:59
3846,142,2,10934,5.99,2011-08-02 02:52:18
3847,142,2,11244,5.99,2011-08-02 13:33:24
3848,142,1,12964,0.99,2011-08-19 06:29:13
3849,142,1,13044,0.99,2011-08-19 09:14:31
3850,142,2,13745,0.99,2011-08-20 10:53:49
3851,142,1,13959,0.99,2011-08-20 18:16:21
3852,142,2,14116,4.99,2011-08-21 01:11:17
3853,142,2,14813,0.99,2011-08-22 01:11:37
3854,142,2,15333,2.99,2011-08-22 20:44:06
3855,142,1,15477,1.99,2011-08-23 01:46:35
3856,142,1,15454,0.99,2006-02-14 15:16:03
3857,143,1,221,2.99,2011-05-26 10:14:09
3858,143,1,312,2.99,2011-05-26 22:52:19
3859,143,2,1898,1.99,2011-06-17 04:28:11
3860,143,1,1942,4.99,2011-06-17 07:43:39
3861,143,2,2251,3.99,2011-06-18 05:05:08
3862,143,1,2574,0.99,2011-06-19 04:23:52
3863,143,1,2588,4.99,2011-06-19 05:20:31
3864,143,1,4031,7.99,2011-07-07 02:32:07
3865,143,2,4221,0.99,2011-07-07 12:18:57
3866,143,1,4585,7.99,2011-07-08 06:11:58
3867,143,2,6076,6.99,2011-07-11 05:05:30
3868,143,2,6207,4.99,2011-07-11 12:34:24
3869,143,1,8312,0.99,2011-07-29 03:32:38
3870,143,1,8335,0.99,2011-07-29 04:18:25
3871,143,2,9889,1.99,2011-07-31 14:02:50
3872,143,1,10118,0.99,2011-07-31 21:16:31
3873,143,1,11278,6.99,2011-08-02 14:29:43
3874,143,2,11651,6.99,2011-08-17 05:02:25
3875,143,1,12408,2.99,2011-08-18 09:40:38
3876,143,2,13835,4.99,2011-08-20 14:06:33
3877,143,1,15250,5.99,2011-08-22 18:03:11
3878,143,1,16029,4.99,2011-08-23 21:54:02
3879,144,1,323,2.99,2011-05-27 00:49:27
3880,144,2,345,2.99,2011-05-27 04:32:25
3881,144,1,1814,5.99,2011-06-16 21:15:22
3882,144,1,1943,0.99,2011-06-17 07:49:17
3883,144,1,2756,4.99,2011-06-19 16:57:42
3884,144,2,3019,4.99,2011-06-20 11:11:52
3885,144,1,3145,2.99,2011-06-20 20:21:17
3886,144,1,3321,2.99,2011-06-21 08:33:26
3887,144,1,4726,6.99,2011-07-08 12:50:54
3888,144,2,4818,3.99,2011-07-08 17:18:22
3889,144,2,5049,0.99,2011-07-09 03:54:12
3890,144,2,5374,8.99,2011-07-09 18:52:08
3891,144,2,5408,7.99,2011-07-09 20:16:51
3892,144,2,5526,7.99,2011-07-10 02:04:03
3893,144,2,6614,7.99,2011-07-12 08:33:49
3894,144,2,6791,9.99,2011-07-12 16:35:07
3895,144,2,7378,5.99,2011-07-27 15:31:33
3896,144,2,7566,2.99,2011-07-27 22:34:45
3897,144,1,7830,0.99,2011-07-28 08:43:49
3898,144,1,7858,3.99,2011-07-28 09:50:18
3899,144,2,8459,5.99,2011-07-29 08:05:40
3900,144,1,8983,0.99,2011-07-30 04:31:08
3901,144,1,9034,7.99,2011-07-30 06:10:58
3902,144,1,9098,3.99,2011-07-30 08:44:21
3903,144,2,9174,4.99,2011-07-30 11:42:10
3904,144,2,9714,0.99,2011-07-31 08:15:32
3905,144,1,10302,0.99,2011-08-01 04:12:08
3906,144,1,10593,4.99,2011-08-01 14:13:19
3907,144,1,10740,5.99,2011-08-01 19:50:32
